"subject","item","reading_time","ambiguity","group","gap_filling","group_G","gap_filling_G","ambiguity_G"
"Non-Native 26",13,3384,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 26",10,3482,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 26",4,3052,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 27",13,9201,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 27",18,12939,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 27",1,9645,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 27",14,14117,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 27",17,11171,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 27",23,10113,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 27",11,8035,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 27",22,9006,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 27",19,9137,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 27",7,11838,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 27",20,6901,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 27",3,14067,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 27",9,13027,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 27",16,11699,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 27",4,14646,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 27",8,9086,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 27",24,14871,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 27",10,11640,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 27",6,15388,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 27",12,19475,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 27",2,13043,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 27",21,8669,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 27",15,14170,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 27",5,14108,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 28",13,15013,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 28",21,11565,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 28",1,11583,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 28",11,15264,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 28",5,29502,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 28",22,10846,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 28",23,8666,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 28",16,21597,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 28",15,9834,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 28",12,9719,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 28",18,11152,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 28",19,11744,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 28",9,14982,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 28",4,28919,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 28",3,9524,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 28",10,27482,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 28",2,29386,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 28",7,19641,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 28",20,26908,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 28",8,8123,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 28",17,13831,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 28",24,12867,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 28",6,12564,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 28",14,9468,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 29",6,3199,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 29",24,2644,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 29",5,3984,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 29",2,5072,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 29",22,4582,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 29",19,2380,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 29",21,4323,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 29",7,5095,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 29",15,3955,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 29",12,6040,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 29",9,2589,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 29",1,4138,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 29",8,5402,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 29",18,3127,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 29",3,2277,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 29",14,4160,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 29",10,3603,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 29",4,4892,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 29",13,2552,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 29",11,4280,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 29",23,3488,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 29",20,2757,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 29",16,4319,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 29",17,2941,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 30",13,7198,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 30",6,8615,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 30",23,6130,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 30",21,4705,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 30",1,5775,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 30",18,5070,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 30",3,4996,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 30",10,4958,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 30",14,4532,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 30",4,4120,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 30",15,10013,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 30",7,4930,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 30",19,4886,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 30",5,5767,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 30",16,6233,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 30",12,10210,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 30",8,4289,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 30",22,9552,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 30",11,4133,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 30",17,7930,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 30",2,5497,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 30",9,5354,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 30",20,3579,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 30",24,4765,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 31",23,5195,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 31",4,4220,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 31",6,6789,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 31",5,10288,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 31",24,6154,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 31",21,7147,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 31",10,8649,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 31",20,5295,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 31",8,4268,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 31",22,4978,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 31",18,4945,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 31",1,3660,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 31",15,4796,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 31",14,6752,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 31",9,6391,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 31",3,4716,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 31",17,3938,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 31",2,5271,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 31",12,5459,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 31",19,3941,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 31",16,6944,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 31",13,4612,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 31",7,5460,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 31",11,4128,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 32",23,4814,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 32",8,5450,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 32",3,4655,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 32",15,7280,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 32",10,4347,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 32",20,4568,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 32",7,6729,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 32",11,5395,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 32",6,4795,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 32",21,5521,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 32",14,4276,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 32",19,4950,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 32",16,9792,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 32",22,6361,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 32",9,8124,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 32",12,8198,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 32",2,5562,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 32",4,4923,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 32",18,8201,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 32",1,6264,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 32",24,5940,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 32",13,4653,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 32",17,5591,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 32",5,8388,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 33",1,15361,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 33",15,10578,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 33",5,18527,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 33",19,12956,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 33",3,18223,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 33",4,27069,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 33",13,8709,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 33",23,12485,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 33",6,12904,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 33",20,5413,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 33",22,7523,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 33",8,15272,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 33",17,6697,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 33",12,7869,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 33",24,8628,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 33",9,2366,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 33",21,9974,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 33",16,8846,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 33",18,11554,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 33",14,6656,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 33",2,9291,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 33",7,5176,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 33",11,6071,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 33",10,8193,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 34",16,8000,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 34",2,11425,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 34",7,8750,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 34",21,9917,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 34",11,11395,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 34",4,9346,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 34",5,9986,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 34",8,12894,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 34",22,7144,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 34",15,6247,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 34",9,11106,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 34",6,11769,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 34",19,6489,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 34",23,14183,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 34",14,3582,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 34",24,17159,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 34",1,6718,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 34",13,6583,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 34",3,11903,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 34",10,8759,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 34",12,10032,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 34",20,6033,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 34",17,7691,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 34",18,7527,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 35",1,5932,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 35",5,9001,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 35",20,4711,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 35",14,5869,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 35",19,10232,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 35",18,19438,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 35",10,7084,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 35",11,10117,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 35",6,10736,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 35",17,10424,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 35",3,12492,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 35",2,8068,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 35",7,4496,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 35",8,7202,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 35",4,11895,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 35",12,12777,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 35",22,9502,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 35",24,6211,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 35",13,4950,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 35",15,8986,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 35",16,16098,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 35",23,4878,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 35",21,7287,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 35",9,5009,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 36",9,14398,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 36",15,31597,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 36",18,23695,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 36",16,39706,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 36",14,21242,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 36",8,22472,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 36",4,16755,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 36",24,21392,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 36",22,24167,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 36",23,28891,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 36",12,25238,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 36",3,10821,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 36",11,18922,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 36",13,8712,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 36",19,14249,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 36",7,5509,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 36",17,30038,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 36",20,12697,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 36",1,26095,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 36",10,13852,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 36",21,21145,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 36",6,9610,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 36",2,16988,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 36",5,15020,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 37",19,6381,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 37",15,9584,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 37",23,7226,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 37",12,10731,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 37",24,11665,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 37",7,11636,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 37",6,10548,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 37",14,6026,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 37",2,4459,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 37",4,5968,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 37",22,14214,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 37",1,17580,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 37",10,4097,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 37",18,8060,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 37",5,9851,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 37",21,8158,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 37",20,4961,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 37",3,6788,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 37",8,7065,-0.5,0.5,-0.5,"Non-Native","Filled_Gap","Unambiguous"
"Non-Native 37",11,7250,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 37",13,5183,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 37",9,14815,0.5,0.5,-0.5,"Non-Native","Filled_Gap","Ambiguous"
"Non-Native 37",17,6688,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 37",16,5041,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 38",23,14686,-0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Unambiguous"
"Non-Native 38",20,9041,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
"Non-Native 38",16,12326,0.5,0.5,0.5,"Non-Native","Non_Filled_Gap","Ambiguous"
