"subject","item","response","response_time","ambiguity","group","gap_filling","group_G","gap_filling_G","ambiguity_G"
"Native 24",12,"1",2161,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",20,"1",2259,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",21,"0",1778,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",9,"1",1806,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 24",18,"0",1419,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",22,"0",1299,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",15,"0",2146,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",24,"0",2231,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",16,"1",1520,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 24",8,"1",1518,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",17,"0",1150,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 24",6,"1",2228,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",2,"0",4467,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 24",3,"1",2092,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",8,"1",1177,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",9,"0",1444,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",4,"1",1287,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",12,"1",2107,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",3,"1",1041,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",5,"0",1228,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",10,"1",1343,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",24,"0",1322,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",2,"1",1936,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",16,"1",3314,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",17,"0",954,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",13,"0",1532,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",6,"1",1555,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 25",22,"1",1763,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",18,"1",2058,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",21,"0",1469,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",23,"1",2393,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",15,"0",1726,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",11,"1",1442,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",19,"0",1253,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 25",14,"1",1221,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",1,"1",1565,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 25",20,"0",3658,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 25",7,"1",1474,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 26",1,"1",2859,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 26",19,"0",2715,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 26",15,"1",2440,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 26",4,"1",2802,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 26",5,"1",2022,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 26",21,"0",2504,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 26",6,"1",2338,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 26",17,"1",1535,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 26",10,"1",1678,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 26",7,"1",1533,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 26",14,"0",2610,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 26",9,"1",1754,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 26",2,"1",3873,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 26",13,"0",3218,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 26",22,"1",2991,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 26",20,"1",2569,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 26",11,"1",3966,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 26",3,"0",2248,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 26",16,"1",2543,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 26",18,"1",1883,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 26",12,"0",2196,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 26",24,"1",2589,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 26",23,"0",2512,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 26",8,"0",2548,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 27",2,"1",4988,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 27",4,"1",1538,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 27",10,"1",3180,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 27",20,"0",1874,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 27",12,"0",1186,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 27",19,"0",1744,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 27",24,"0",1769,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 27",9,"0",2254,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 27",8,"0",2509,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 27",5,"0",5707,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 27",17,"0",3453,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 27",23,"0",1555,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 27",14,"1",1216,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 27",6,"1",1285,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 27",7,"0",1529,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 27",22,"0",994,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 27",1,"1",1376,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 27",18,"0",1191,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 27",11,"1",1450,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 27",3,"0",1450,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 27",16,"1",5218,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 27",15,"0",1264,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 27",13,"0",1472,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 27",21,"0",1490,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 28",24,"0",3675,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 28",15,"0",3227,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 28",11,"0",1570,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 28",20,"0",4531,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 28",8,"0",4826,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 28",7,"0",2588,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 28",2,"1",1349,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 28",18,"1",2195,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 28",14,"0",1291,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 28",17,"0",1596,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 28",13,"0",1433,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 28",21,"0",1010,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 28",6,"1",1637,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 28",19,"0",2478,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 28",1,"0",3552,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 28",12,"1",2112,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 28",4,"1",2041,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 28",23,"0",1311,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 28",10,"1",1833,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 28",16,"1",3831,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 28",3,"0",2176,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 28",22,"1",2099,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 28",5,"1",1645,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 28",9,"0",5545,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 29",1,"0",3114,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 29",6,"1",1251,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 29",17,"0",1089,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 29",22,"0",1732,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 29",18,"1",2901,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 29",3,"0",4122,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 29",15,"1",3530,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 29",24,"0",1130,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 29",9,"1",2951,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 29",20,"1",3041,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 29",23,"1",2243,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 29",4,"1",2186,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 29",16,"1",1398,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 29",14,"0",1234,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 29",10,"1",1565,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 29",2,"1",3135,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 29",19,"0",2521,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 29",13,"0",1655,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 29",12,"1",1329,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 29",21,"0",1517,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 29",8,"1",2165,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 29",11,"1",1280,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 29",7,"1",961,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 29",5,"1",1255,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 30",23,"1",2539,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 30",13,"1",1970,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 30",11,"1",1453,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 30",18,"1",1815,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 30",1,"1",1857,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 30",17,"1",1489,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 30",20,"1",2505,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 30",12,"1",1496,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 30",5,"1",1610,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 30",6,"1",1897,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 30",8,"1",1782,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 30",21,"1",1661,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 30",9,"1",1100,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 30",15,"1",2012,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 30",2,"1",1248,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 30",16,"1",1793,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 30",10,"1",2790,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 30",4,"1",1294,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 30",7,"1",1155,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 30",3,"1",1776,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 30",19,"1",1452,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 30",14,"1",1331,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 30",22,"1",1500,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 30",24,"0",1081,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 31",15,"1",3582,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 31",24,"0",3813,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 31",7,"1",1848,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 31",3,"1",2182,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 31",12,"1",3938,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 31",10,"1",2162,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 31",11,"1",1386,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 31",6,"1",2942,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 31",19,"0",1303,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 31",18,"1",6798,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 31",23,"0",1789,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 31",1,"1",2664,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 31",22,"0",2638,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 31",17,"0",1713,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 31",20,"1",2740,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 31",9,"1",2687,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 31",4,"0",3579,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 31",14,"0",2111,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 31",13,"0",2631,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 31",2,"1",1900,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 31",21,"0",1844,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 31",8,"1",2291,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 31",5,"1",1687,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 31",16,"0",2109,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 32",19,"0",3338,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 32",4,"1",4366,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 32",21,"0",1080,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 32",10,"1",2697,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 32",11,"1",1077,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 32",22,"1",1323,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 32",23,"1",1180,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 32",20,"1",2758,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 32",17,"1",959,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 32",24,"0",1208,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 32",15,"0",2480,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 32",14,"1",2863,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 32",16,"0",2220,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 32",8,"1",2301,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 32",5,"1",3467,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 32",6,"1",2452,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 32",9,"1",1320,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 32",3,"1",1335,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 32",2,"1",2871,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 32",13,"1",2441,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 32",18,"1",1368,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 32",7,"1",1115,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 32",1,"1",1200,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 32",12,"1",1331,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 33",4,"1",9324,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 33",6,"1",3830,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 33",19,"1",1556,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 33",9,"0",8440,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 33",16,"0",2659,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 33",21,"0",1519,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 33",15,"0",2567,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 33",13,"0",1124,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 33",7,"1",4336,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 33",18,"0",4982,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 33",1,"1",1375,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 33",10,"1",1699,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 33",11,"0",8157,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 33",5,"1",4673,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 33",20,"1",2763,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 33",23,"1",3186,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 33",3,"0",2588,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 33",8,"1",1635,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 33",22,"0",1640,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 33",17,"1",2107,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 33",24,"1",4020,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 33",14,"0",1996,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 33",2,"1",2496,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 33",12,"0",3738,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 34",8,"1",1864,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 34",10,"1",2108,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 34",2,"1",1703,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 34",12,"0",1990,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 34",15,"1",2984,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 34",5,"0",1800,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 34",4,"1",1904,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 34",20,"0",1623,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 34",24,"0",1538,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 34",3,"1",1482,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 34",7,"0",1947,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 34",13,"0",1382,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 34",18,"0",1147,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 34",9,"1",1538,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 34",16,"1",2524,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 34",11,"1",2042,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 34",19,"0",2475,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 34",23,"0",1373,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 34",6,"1",1707,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 34",22,"0",1758,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 34",21,"1",1387,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 34",17,"0",1393,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 34",14,"0",1686,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 34",1,"1",1713,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 35",10,"0",1332,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 35",8,"0",1671,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 35",17,"1",3181,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 35",6,"1",1577,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 35",9,"1",1312,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 35",11,"1",1525,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 35",22,"1",1963,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 35",18,"1",1832,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 35",23,"1",2537,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 35",5,"1",1935,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 35",2,"1",1365,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 35",19,"1",1288,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 35",21,"0",1318,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 35",4,"1",2128,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 35",3,"1",1447,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 35",24,"0",1625,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 35",1,"1",2791,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 35",13,"0",1257,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 35",7,"1",3688,0.5,-0.5,-0.5,"Native","Filled_Gap","Ambiguous"
"Native 35",20,"1",1822,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 35",16,"1",2180,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 35",12,"1",3120,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 35",14,"0",1623,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 35",15,"0",1356,0.5,-0.5,0.5,"Native","Non_Filled_Gap","Ambiguous"
"Native 36",19,"0",1704,-0.5,-0.5,0.5,"Native","Non_Filled_Gap","Unambiguous"
"Native 36",3,"1",3608,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
"Native 36",7,"1",3680,-0.5,-0.5,-0.5,"Native","Filled_Gap","Unambiguous"
